90428	2390
125572	7
134483	16
165815	-1
172958	1
192574	8
196007	766
198043	369
198334	105
198731	188
199259	-1
199309	3594
204329	473
205532	72
208667	1
221053	6096
222824	1
222868	306
233808	-1
238970	-1
242950	7
250717	243
254833	1
255329	199
255347	36
255352	47
257926	5
258488	252
259233	177
259389	83
265551	2610
266120	122
267481	22
270332	106
273135	11
282667	97
296107	-1
302394	3
302407	440
314558	92
316595	246
318075	170
327029	65
327060	1026
327379	3
327582	48
328772	4
328998	-1
328999	-1
329054	-1
331740	22
332852	1
337345	3609
337643	638
342002	-1
342352	1
342782	5
369023	10
371768	4
406064	-1
408030	87
414448	-1
419902	-1
420433	120
426497	58
464701	904
471541	-1
485482	3
