90428	3680
125572	5
134483	16
165815	-1
172958	1
192574	8
196007	766
198043	369
198334	111
198731	362
199259	-1
199309	3518
204329	509
205532	107
208667	3
221053	1420
222824	1
222868	76
233808	-1
238970	-1
242950	2
250717	617
254833	1
255329	223
255347	36
255352	9
257926	2
258488	913
259233	177
259389	73
265551	582
266120	19
267481	14
270332	4
273135	67
282667	88
296107	-1
302394	3
302407	425
314558	92
316595	204
318075	170
327029	38
327060	1063
327379	3
327582	43
328772	5
328998	-1
328999	-1
329054	-1
331740	22
332852	2
337345	3453
337643	638
342002	-1
342352	1
342782	5
369023	9
371768	4
406064	-1
408030	261
414448	-1
419902	-1
420433	52
426497	6
464701	1179
471541	-1
485482	22
