9122	-1
9649	-1
10096	3750
10811	46
10817	-1
12640	14
12665	134
13015	688
13364	69
13957	-1
18306	359
21776	1
21823	947
22815	92
23328	1111
24839	1476
27989	624
28195	2695
29036	990
29297	69
29683	76
30837	125
31110	2497
33534	-1
33893	438
34670	344
37918	-1
37942	422
40707	280
42984	1016
43418	24
49068	47
49077	21
53115	204
53634	157
53929	100
53952	486
53959	92
57257	-1
64984	-1
72169	429
76675	-1
85665	944
86887	-1
90805	54
94047	571
94452	171
94474	-1
102427	6
105573	5074
108473	3692
112670	1392
120651	32
125771	5390
144253	996
161364	2487
165174	277
171075	3641
183206	9
184862	1187
197011	178
204455	623
206693	-1
208744	5092
212442	1712
217994	6
241394	9
255031	-1
275614	32
297808	195
323020	3413
335363	100
339414	1
343039	83
371300	7
396795	97
400636	1959
401815	189
421806	121
422016	46
428862	106
432190	1
455199	1192
463252	4065
