9517	1682
12044	-1
13243	1030
13916	23
13921	-1
14837	6481
17317	-1
22655	-1
24082	324
24271	-1
27194	301
28277	3064
28698	3419
30412	459
31300	1
36427	56
38499	-1
41688	-1
42208	-1
43103	-1
45349	1882
46875	-1
47097	-1
47731	281
49352	-1
49619	-1
51093	132
51187	-1
52801	-1
53603	454
55349	1950
58098	-1
62878	-1
63400	-1
64108	-1
66646	4
67274	218
68586	1427
70005	-1
70079	4798
75843	671
77193	914
79793	1
80455	209
81172	94
82839	-1
84724	1
88195	1500
88397	82
91306	999
99330	-1
100155	-1
108247	21
111653	263
113731	1377
120560	-1
121057	-1
124182	136
125013	3
129354	-1
133731	5598
141492	14
143171	-1
150249	-1
152142	1215
153044	10
153912	246
161282	259
165689	5733
167590	6
172388	1686
178744	211
185043	213
185113	107
186291	251
194175	208
195808	-1
201096	1
201718	-1
202129	56
215448	219
217126	15
224132	227
224183	-1
228506	8
228641	153
232773	344
233941	66
239695	123
239940	1397
243147	1
243284	-1
244431	2865
246635	17
248659	1
249549	-1
251356	1854
251824	-1
252415	7
252591	3794
252779	6
255448	5
255449	1
256087	2256
256574	-1
259093	-1
259413	85
261100	3
261198	2029
262389	-1
262511	-1
262877	20
263751	4377
263935	4845
264504	103
264999	3
266646	7
266831	-1
267358	7
267554	150
267616	341
267776	888
271139	2077
272366	43
272567	852
274364	-1
275308	4357
278201	1751
279124	300
279981	1980
283697	-1
285852	11
286221	-1
286406	257
287049	592
287078	8073
288121	1661
289992	-1
290913	141
294322	-1
294763	1359
296229	14
296781	14
296782	11
297280	-1
297593	26
297663	185
297709	-1
298066	6737
298520	3583
299127	2822
300901	48
301242	-1
303313	-1
303705	13
304174	270
304792	45
304927	103
305255	2
306392	58
306646	39
306970	1
308978	3
309977	144
311603	20
314354	-1
316155	9507
317497	5904
318388	18
320916	5486
320983	755
321385	4
321608	151
329248	306
330057	1
331028	43
331115	-1
333541	-1
333631	5085
334864	104
335132	248
335249	177
338089	-1
338638	4095
338673	148
339000	1
340338	659
341109	588
342410	13
342858	3835
352785	63
354766	-1
358823	-1
362404	11
364539	978
369319	-1
370952	377
372973	6
374920	51
377318	4
378068	220
383491	19
387536	20
388342	313
390546	103
391389	14
393932	-1
394296	-1
395919	2217
396823	16
397842	9
398648	-1
401418	236
408072	2176
411641	3202
416016	464
416401	24
416998	1
419692	7
421383	7155
421506	1463
422506	67
422792	1777
425109	38
427227	1
432125	1326
432781	50
434269	214
434791	5530
437398	4291
437847	455
440930	110
442614	-1
443410	7310
460799	424
462948	944
465521	3695
466252	2
491756	332
492173	-1
