9517	2155
12044	-1
13243	2902
13916	213
13921	-1
14837	4137
17317	-1
22655	-1
24082	296
24271	-1
27194	290
28277	4178
28698	3494
30412	2842
31300	2
36427	47
38499	-1
41688	-1
42208	-1
43103	-1
45349	2133
46875	8911
47097	-1
47731	266
49352	-1
49619	-1
51093	147
51187	-1
52750	-1
52801	-1
53603	1427
55349	7015
58098	-1
62878	-1
63400	-1
63675	-1
64108	-1
66646	4
67274	322
68586	701
70005	-1
70079	4818
75843	1368
77193	1159
79793	-1
80455	327
81172	110
82839	-1
84724	384
88195	3360
88397	847
91306	5049
99330	-1
100155	-1
108247	12
111653	1433
113731	9575
120560	-1
121057	-1
124182	609
125013	1083
129354	-1
133731	1580
141492	5
143171	-1
150249	-1
152142	606
153044	11
153912	7
161282	2718
165689	4322
167590	2
172388	9031
178744	4278
185043	4662
185113	123
186291	76
194175	32
195808	-1
201096	1
201718	-1
202129	118
215448	238
217126	218
224132	255
224183	-1
228506	16
228641	153
232773	2843
233941	597
239695	127
239940	1338
243147	19
243284	-1
244431	1065
246635	12
248659	1
249549	-1
251356	5472
251824	-1
252415	4
252591	6726
252779	30
255448	47
255449	2
256087	5888
256574	-1
259093	-1
259413	22
261100	352
261198	4058
262389	6397
262511	-1
262877	127
263751	9563
263935	-1
264504	244
264999	3
266646	19
266831	-1
267358	71
267554	33
267616	8816
267776	1216
271139	135
272366	155
272567	590
274364	-1
275308	3452
278201	2926
279124	9784
279981	4686
283697	-1
285852	34
286221	-1
286406	181
287049	557
287078	7496
288121	1423
289992	-1
290913	56
294322	-1
294763	1636
296229	142
296781	20
296782	2
297280	-1
297593	138
297663	35
297709	-1
298066	8085
298520	4630
299127	5148
300901	40
301242	-1
303313	-1
303705	12
304174	292
304792	69
304927	64
305255	5
306392	228
306646	86
306970	1
308978	4
309977	169
311603	103
314354	-1
316155	1389
317497	7583
318388	49
320916	3991
320983	1771
321385	4
321608	203
329248	284
330057	12
331028	200
331115	-1
333541	-1
333631	-1
334864	33
335132	325
335249	312
338089	-1
338638	1888
338673	110
339000	1
340338	987
341109	2440
342410	2986
342858	3083
352785	157
354766	-1
358823	-1
362404	62
364539	1182
369319	-1
370952	2701
372973	183
374920	22
377318	2
378068	184
383491	379
387536	15
388342	163
390546	396
391389	132
393932	-1
394296	-1
395919	5740
396823	16
397842	29
398648	-1
401418	236
408072	9320
411641	1456
416016	1986
416401	14
416998	1
419692	131
421383	-1
421506	-1
422506	300
422792	1847
425109	51
427227	1
432125	770
432781	890
434269	160
434791	3902
437398	9531
437847	756
440930	147
442614	3063
443410	7353
460799	6032
462948	2437
465521	5293
466252	2
491756	40
492173	-1
