Access	0.3125 0.9047619047619048 0.0 0.0 0.2941176470588235
issues	0.6875 0.6666666666666667 0.0 0.0 0.0
AbstractCluster	0.9375 0.6190476190476191 1.0 1.0 1.0
RandomAccessSparseVector	0.96875 0.9523809523809523 0.0 0.0 0.8235294117647058
patch	0.5625 0.09523809523809523 0.0 0.0 0.0
running	0.375 0.0 0.0 0.0 0.0
apache	0.71875 0.0 0.0 0.0 0.0
Random	0.90625 0.7619047619047619 0.0 0.0 0.3529411764705882
lost	0.34375 0.0 0.0 0.0 0.5294117647058824
https	0.625 0.4285714285714286 0.0 0.0 0.0
Vector	0.0625 0.5714285714285714 0.9090909090909091 0.6363636363636364 0.0
seq	0.4375 0.19047619047619047 0.0 0.0 0.0
jira	0.59375 0.04761904761904767 0.0 0.0 0.0
Named	0.8125 0.0 0.8181818181818181 0.36363636363636365 0.7058823529411764
MAHOUT	0.46875 0.1428571428571429 0.0 0.0 0.0
org	0.65625 0.0 0.0 0.0 0.0
Abstract	0.78125 0.23809523809523814 0.7272727272727273 0.9090909090909091 0.7647058823529411
replaces	0.21875 0.0 0.0 0.0 0.5882352941176471
constructor	0.125 0.5238095238095238 0.0 0.0 0.0
Cluster	0.875 0.8095238095238095 0.6363636363636364 0.18181818181818177 0.6470588235294117
NamedVectors	1.0 1.0 0.0 0.0 0.9411764705882353
Vectors	0.84375 0.8571428571428572 0.5454545454545454 0.8181818181818181 0.47058823529411764
replacing	0.09375 0.0 0.0 0.0 0.4117647058823529
input	0.25 0.7142857142857143 0.0 0.0 0.17647058823529416
vectors	0.28125 0.47619047619047616 0.4545454545454546 0.7272727272727273 0.11764705882352944
eliminates	0.15625 0.0 0.0 0.0 0.8823529411764706
names	0.40625 0.33333333333333337 0.36363636363636365 0.2727272727272727 0.05882352941176472
sparse	0.5 0.0 0.2727272727272727 0.5454545454545454 0.0
Sparse	0.75 0.38095238095238093 0.18181818181818177 0.4545454545454546 0.23529411764705888
clustering	0.03125 0.2857142857142857 0.09090909090909094 0.09090909090909094 0.0
coming	0.1875 0.0 0.0 0.0 0.0
browse	0.53125 0.0 0.0 0.0 0.0
