35888	-1
50018	136
68606	-1
94366	-1
97605	586
108466	-1
108954	-1
109003	164
113004	-1
113870	8858
116919	-1
118694	21
119824	-1
119843	394
121622	50
125913	69
128683	273
129817	-1
130424	-1
134311	42
138093	37
138127	1769
138260	36
139037	1719
139526	-1
140381	-1
146912	-1
147298	2781
148171	1773
148687	989
149816	-1
150081	6
150305	567
150916	244
151112	47
151502	1532
152054	-1
152199	143
153093	804
154493	284
155070	38
155158	1165
158418	67
158945	20
163384	84
164438	226
165672	-1
166680	8
166984	-1
168417	9
170474	-1
170678	-1
171962	353
172675	134
172721	-1
173072	52
173712	-1
175756	-1
179238	42
181091	146
181524	39
181883	53
181884	77
182075	3
182483	293
183073	351
183250	15
183405	5059
183587	-1
183708	75
184644	-1
185955	15
187228	4508
191231	1
197077	89
197817	4952
197906	4
198961	152
198965	1
199129	64
199896	2
201044	100
201304	32
201306	12
201369	-1
201880	27
201966	28
202272	132
203126	139
203993	542
204719	-1
205493	111
206610	2494
206887	3460
207836	765
208164	898
209046	44
209138	64
209554	3769
210018	19
210181	268
212755	-1
215579	175
216703	370
216840	37
216946	1
217772	24
218223	3426
220069	3492
220235	128
221019	-1
221655	157
221852	963
224447	-1
226788	1
228044	-1
228765	1501
228840	1055
229070	1427
229441	94
229584	1580
229624	182
229626	324
230248	1548
230447	89
231688	107
231977	-1
232463	2
232706	399
232771	4244
241503	14
247663	1333
248519	190
251970	-1
252751	-1
256859	1880
258969	2449
260913	299
261474	2322
262918	69
264383	61
270549	6444
272107	-1
272641	254
272654	906
273049	83
274646	580
274678	5
274724	2
280286	2
280630	152
292938	40
293474	-1
295577	-1
297115	14
302928	-1
307149	803
308547	68
312466	2
319268	391
321624	3147
321891	-1
322672	45
324773	133
342512	-1
367980	20
405015	-1
417603	7933
429902	2
435321	1
436418	4142
443114	2
443338	2811
461083	662
465909	7
482171	-1
484548	29
488805	-1
496382	2318
