9122	-1
9649	-1
10096	3564
10811	10
10817	-1
12640	39
12665	129
13015	688
13364	69
13957	-1
18306	328
21776	9
21823	974
22815	92
23328	1151
24839	2107
27989	215
28195	5700
29036	1165
29297	100
29683	76
30837	195
31110	2470
33893	481
34670	60
37918	-1
37942	380
40707	267
42984	2042
43418	142
49068	42
49077	21
53115	53
53634	154
53929	141
53952	1091
53959	81
64984	-1
72169	26
76675	775
85665	1001
86887	-1
90805	54
94047	756
94452	167
94474	-1
102427	20
105573	1150
108473	3692
112670	1481
120651	14
125771	4949
144253	1475
161364	3448
165174	1399
171075	2930
183206	8
184862	1700
197011	176
204455	474
206693	-1
208744	614
212442	114
217994	5
241394	8
255031	-1
275614	25
297808	2786
335363	144
339414	1
343039	95
371300	14
396795	50
400636	1958
401815	594
421806	181
422016	31
428862	340
432190	1
455199	1139
463252	4065
