35888	-1
50018	2669
68606	-1
94366	-1
97605	1582
108466	-1
108954	-1
109003	758
113004	-1
113870	-1
116919	-1
118694	16
119824	-1
119843	210
121622	40
125913	-1
128683	1651
129817	-1
130424	-1
134311	531
138093	557
138127	375
138260	176
139037	-1
139526	-1
140381	-1
146912	-1
147298	-1
148171	-1
148687	1074
149816	-1
150081	34
150305	112
150916	595
151112	337
151502	2490
152054	-1
152199	499
153093	-1
154493	218
155070	1364
155158	610
158418	220
158945	-1
163384	102
164438	-1
165672	-1
166680	412
166984	-1
168417	21
170474	-1
170678	-1
171962	1897
172675	967
172721	-1
173072	226
173712	-1
175756	-1
179238	19
181091	1005
181524	734
181883	760
181884	170
182075	19
182483	198
183073	1052
183250	1330
183405	-1
183587	-1
183708	63
184644	-1
185955	212
187228	-1
191231	-1
197077	914
197817	-1
197906	224
198961	1006
198965	13
199129	50
199896	2
201044	376
201304	115
201306	88
201369	-1
201880	783
201966	486
202272	1384
203126	-1
203993	728
204719	-1
205493	783
206610	2516
206887	1061
207836	577
208164	1341
209046	2647
209138	1788
209554	-1
210018	30
210181	224
212755	-1
215579	683
216703	206
216840	77
216946	14
217772	238
218223	2868
220069	-1
220235	58
221019	-1
221655	973
221852	1166
224447	-1
226788	57
228044	-1
228765	1486
228840	83
229070	-1
229441	138
229584	1420
229624	79
229626	2915
230248	-1
230447	3112
231688	35
231977	-1
232463	50
232706	104
232771	-1
241503	-1
247663	1205
248519	2274
251970	-1
252751	-1
256859	841
258969	935
260913	102
261474	437
262918	-1
264383	44
270549	-1
272107	-1
272641	-1
272654	324
273049	189
274646	1098
274678	1
274724	-1
280286	1
280630	226
292938	36
293474	-1
295577	-1
297115	137
302928	-1
307149	930
308547	1180
312466	71
319268	-1
321624	475
321891	-1
322672	124
324773	2012
342512	-1
367980	405
405015	-1
417603	-1
429902	1417
435321	250
436418	1385
443114	2
443338	4541
461083	1018
465909	-1
482171	-1
484548	25
488805	-1
496382	1762
