9122	-1
9649	-1
10096	1822
10811	8
10817	-1
12640	71
12665	-1
13015	446
13364	72
13957	-1
18306	994
21776	2
21823	936
22815	50
23328	2490
24839	151
27989	251
28195	6511
29036	1760
29297	41
29683	159
30837	158
31110	1900
33893	321
34670	1542
37918	-1
37942	120
40707	206
42984	1881
43418	118
49068	17
49077	48
53115	131
53634	91
53929	147
53952	-1
53959	3388
64984	-1
72169	3
76675	781
85665	432
86887	-1
90805	126
94047	1607
94452	1908
94474	-1
102427	174
105573	329
108473	2609
112670	-1
120651	75
125771	4530
144253	619
161364	1695
165174	1469
171075	249
183206	6
184862	5492
197011	346
204455	615
206693	-1
208744	2606
212442	4
217994	21
241394	20
255031	103
275614	46
297808	2160
335363	84
339414	1
343039	107
371300	1
396795	16
400636	1811
401815	2442
421806	269
422016	29
428862	132
432190	1
455199	228
463252	2426
