9517	647
12044	-1
13243	5854
13916	228
13921	-1
14837	7734
17317	-1
22655	-1
24082	337
24271	-1
27194	-1
28277	442
28698	-1
30412	824
31300	-1
36427	10
38499	-1
41688	-1
42208	-1
43103	-1
45349	-1
46875	-1
47097	-1
47731	251
49352	-1
49619	-1
51093	74
51187	-1
53603	2666
58098	5855
62878	-1
63400	-1
64108	-1
66646	3644
67274	1860
68586	3774
70005	2686
70079	3498
75843	2672
77193	597
79793	-1
80455	1269
81172	692
82839	-1
84724	188
88195	2374
88397	89
91306	3788
99330	-1
100155	-1
108247	53
111653	1615
113731	-1
120560	-1
121057	-1
124182	2245
125013	31
129354	-1
133731	1005
141492	15
143171	-1
150249	-1
152142	1451
153044	-1
153912	193
161282	3934
165689	4426
167590	132
172388	3870
178744	1582
185043	9964
185113	205
186291	528
194175	372
195808	-1
201096	-1
201718	-1
202129	43
215448	219
217126	162
224132	4027
224183	-1
228506	3282
228641	74
232773	289
233941	537
239695	130
239940	-1
243147	1
243284	-1
244431	3822
246635	20
248659	1
249549	-1
251356	301
251824	-1
252415	3
252591	1379
252779	54
255448	217
255449	2
256087	8107
256574	-1
259093	-1
259413	35
261100	2
261198	7212
262389	31
262511	-1
262877	851
263751	-1
263935	5614
264504	1970
264999	6
266646	935
266831	-1
267358	4
267554	24
267616	342
267776	6270
271139	3385
272366	583
272567	20
274364	-1
275308	993
278201	4031
279124	8885
279981	406
283697	-1
285852	12
286221	-1
286406	901
287049	663
287078	-1
288121	83
289992	-1
290913	39
294322	-1
294763	-1
296229	422
296781	12
296782	-1
297280	578
297593	151
297663	2
297709	-1
298066	-1
298520	465
299127	2950
300901	241
301242	-1
303313	2097
303705	29
304174	106
304792	195
304927	381
305255	11
306392	1358
306646	843
306970	1
308978	-1
309977	38
311603	63
314354	-1
316155	4044
317497	1147
318388	-1
320916	3143
320983	-1
321385	10
321608	356
329248	349
330057	13
331028	1595
331115	-1
333541	-1
333631	3004
334864	25
335132	71
335249	2920
338089	-1
338638	1752
338673	7
339000	1
340338	97
341109	175
342410	8839
342858	7850
352785	104
354766	-1
358823	-1
362404	620
364539	1680
369319	-1
370952	3619
372973	-1
374920	9
377318	2
378068	8723
383491	138
387536	5
388342	316
390546	833
391389	51
393932	-1
394296	-1
395919	226
396823	15
397842	378
398648	-1
401418	1535
408072	-1
411641	1993
416016	2019
416401	35
416998	1
419692	-1
421383	3292
421506	841
422506	387
425109	1
427227	-1
432125	396
432781	580
434269	575
434791	-1
437398	5482
437847	200
440930	620
442614	3963
443410	-1
460799	2380
462948	1024
465521	4386
466252	3
491756	672
492173	6870
