35888	-1
50018	177
68606	-1
94366	-1
97605	151
108466	-1
108954	-1
109003	29
113004	-1
113870	7581
116919	-1
118694	18
119824	-1
119843	100
121622	131
125913	313
128683	785
129817	9247
130424	-1
134311	64
138093	17
138127	-1
138260	13
139037	1223
139526	-1
140381	-1
146912	-1
147298	640
148171	1058
148687	835
149816	7135
150081	189
150305	4171
150916	540
151112	22
151502	499
152054	-1
152199	3500
153093	242
154493	815
155070	5
155158	-1
158418	66
158945	106
163384	108
164438	97
165672	3619
166680	11
166984	-1
168417	7
170474	-1
170678	-1
171962	343
172675	1126
172721	-1
173072	367
173712	7229
175756	-1
179238	28
181091	744
181524	18
181883	272
181884	57
182075	5
182483	550
183073	71
183250	13
183405	2303
183587	8605
183708	81
184644	-1
185955	2
187228	1938
191231	1
197077	137
197817	1128
197906	37
198961	425
198965	1
199129	57
199896	201
201044	141
201304	1265
201306	1313
201369	914
201880	320
201966	1788
202272	64
203126	8
203993	8090
204719	-1
205493	136
206610	2764
206887	-1
207836	7144
208164	962
209046	314
209138	11
209554	2270
210018	308
210181	-1
212755	-1
215579	200
216703	182
216840	134
216946	1
217772	-1
218223	788
220069	1164
220235	67
221019	-1
221655	329
221852	1980
224447	-1
226788	1
228044	-1
228765	336
228840	9929
229070	91
229441	122
229584	-1
229624	2678
229626	811
230248	3723
230447	67
231688	556
231977	-1
232463	9
232706	486
232771	99
241503	134
247663	3578
248519	49
251970	-1
252751	-1
256859	543
258969	4047
260913	121
261474	6701
262918	395
264383	339
270549	-1
272107	-1
272641	792
272654	18
273049	50
274646	294
274678	2
274724	155
280286	1
280630	179
292938	50
293474	-1
295577	-1
297115	1
302928	1292
307149	251
308547	33
312466	6
319268	1382
321624	1083
321891	-1
322672	209
324773	374
342512	-1
367980	67
405015	-1
417603	8191
429902	148
435321	-1
436418	5280
443114	-1
443338	1880
461083	230
465909	45
482171	-1
484548	2304
488805	-1
496382	2639
