90428	-1
125572	41
134483	3
165815	-1
172958	3
192574	26
196007	807
198043	569
198334	144
198731	192
199259	-1
199309	825
204329	97
205532	10
208667	1
221053	-1
222824	1
222868	314
233808	-1
238970	-1
242950	10
250717	-1
254833	3
255329	772
255347	60
255352	679
257926	4
258488	1558
259233	167
259389	229
265551	-1
266120	269
267481	5
270332	-1
273135	-1
282667	119
296107	-1
302394	3
302407	11
314558	3
316595	140
318075	88
327029	603
327060	1764
327379	-1
327582	31
328772	1
328998	-1
328999	-1
329054	-1
331740	27
332852	36
337345	395
337643	4
342002	-1
342352	5
342782	109
369023	413
371768	2342
406064	-1
408030	26
414448	-1
419902	-1
420433	84
426497	1
464701	1166
471541	-1
485482	120
