35888	-1
50018	456
68606	-1
94366	-1
97605	1582
108466	-1
108954	-1
109003	168
113004	-1
113870	-1
116919	-1
118694	26
119824	-1
119843	429
121622	30
125913	46
128683	779
129817	-1
130424	-1
134311	54
138093	51
138127	1925
138260	205
139037	1840
139526	-1
140381	-1
146912	-1
147298	4502
148171	-1
148687	1074
149816	-1
150081	5
150305	118
150916	146
151112	20
151502	2490
152054	-1
152199	569
153093	-1
154493	218
155070	160
155158	1166
158418	106
158945	225
163384	116
164438	-1
165672	8852
166680	87
166984	-1
168417	21
170474	-1
170678	-1
171962	1045
172675	291
172721	-1
173072	137
173712	-1
175756	-1
179238	22
181091	76
181524	121
181883	36
181884	94
182075	11
182483	213
183073	1059
183250	29
183405	2216
183587	-1
183708	48
184644	-1
185955	49
187228	-1
191231	609
197077	126
197817	4587
197906	14
198961	1006
198965	22
199129	77
199896	1
201044	72
201304	115
201306	88
201369	-1
201880	1029
201966	10
202272	2006
203126	-1
203993	728
204719	-1
205493	854
206610	2516
206887	3102
207836	695
208164	1470
209046	2026
209138	70
209554	-1
210018	30
210181	224
212755	-1
215579	683
216703	206
216840	25
216946	1
217772	255
218223	2868
220069	-1
220235	83
221019	-1
221655	142
221852	1548
224447	-1
226788	57
228044	-1
228765	3048
228840	69
229070	-1
229441	138
229584	1428
229624	35
229626	118
230248	1621
230447	339
231688	35
231977	-1
232463	2
232706	63
232771	-1
241503	1
247663	823
248519	512
251970	-1
252751	-1
256859	2274
258969	1532
260913	118
261474	556
262918	114
264383	8
270549	1903
272107	-1
272641	125
272654	729
273049	126
274646	1098
274678	3
274724	10
280286	1
280630	234
292938	10
293474	-1
295577	-1
297115	145
302928	-1
307149	946
308547	118
312466	164
319268	-1
321624	2795
321891	-1
322672	27
324773	145
342512	-1
367980	405
405015	-1
417603	2763
429902	18
435321	2
436418	2530
443114	2
443338	6845
461083	650
465909	222
482171	-1
484548	78
488805	-1
496382	1529
