9122	-1
9649	-1
10096	-1
10811	44
10817	-1
12640	-1
12665	4470
13015	692
13364	75
13957	-1
18306	100
21776	1
21823	986
22815	58
23328	81
24839	2941
27989	654
28195	2864
29036	-1
29297	2884
29683	136
30837	78
31110	-1
33893	782
34670	16
37918	-1
37942	418
40707	309
42984	1150
43418	25
49068	25
49077	20
53115	-1
53634	218
53929	218
53952	227
53959	143
64984	-1
72169	515
76675	-1
85665	226
86887	-1
90805	127
94047	728
94452	219
94474	-1
102427	16
105573	2442
108473	-1
112670	1393
120651	19
125771	-1
144253	1879
161364	-1
165174	1407
171075	6672
183206	10
184862	1906
197011	183
204455	1214
206693	-1
208744	2836
212442	1359
217994	6
241394	2
255031	-1
275614	236
297808	-1
335363	74
339414	15
343039	136
371300	3
396795	90
400636	-1
401815	196
421806	2473
422016	47
428862	1820
432190	1
455199	3150
463252	-1
