35888	-1
50018	53
68606	-1
94366	-1
97605	115
108466	-1
108954	-1
109003	538
113004	-1
113870	8978
116919	-1
118694	47
119824	-1
119843	511
121622	8
125913	449
128683	571
129817	-1
130424	-1
134311	59
138093	42
138127	1772
138260	102
139037	2985
139526	-1
140381	-1
146912	-1
147298	1186
148171	621
148687	1062
149816	9305
150081	104
150305	-1
150916	1170
151112	123
151502	845
152054	-1
152199	325
153093	1153
154493	815
154739	4886
155070	38
155158	1253
158418	52
158945	37
163384	88
164438	145
165672	-1
166680	15
166984	-1
168417	22
170474	-1
170678	-1
171962	491
172675	179
172721	-1
173072	181
173712	-1
175756	-1
179238	285
181091	702
181524	18
181883	274
181884	72
182075	21
182483	492
183073	128
183250	12
183405	1450
183587	-1
183708	86
184644	-1
185955	15
187228	4660
191231	1
197077	424
197817	9798
197906	23
198961	155
198965	1
199129	63
199896	166
201044	74
201304	28
201306	1
201369	-1
201880	88
201966	537
202272	4059
203126	111
203993	845
204719	-1
205493	99
206610	1426
206887	-1
207836	1374
208164	1890
209046	98
209138	4
209554	2438
210018	142
210181	465
212755	-1
215579	194
216703	1549
216840	46
216946	1
217772	23
218223	5513
220069	2929
220235	395
221019	-1
221655	410
221852	1073
224447	-1
226788	1
228044	-1
228765	851
228840	-1
229070	282
229441	118
229584	1613
229624	779
229626	878
230248	1975
230447	149
231688	312
231977	-1
232463	16
232706	3585
232771	3379
241503	86
247663	3609
248519	237
251970	-1
252751	-1
252913	1918
256859	3116
258969	5876
260913	1291
261474	1216
262918	112
264383	149
270549	5529
272107	-1
272641	374
272654	8
273049	86
274646	316
274678	72
274724	5
280286	1
280630	203
292938	122
293474	-1
295577	-1
297115	24
302928	2306
307149	489
308547	63
312466	1
319268	237
321624	8149
321891	-1
322672	107
324773	186
342512	-1
367980	35
405015	-1
417603	-1
429902	192
435321	8
436418	4043
443114	3
443338	974
461083	295
465909	66
482171	-1
484244	-1
484548	269
488805	-1
496382	2846
