35888	-1
50018	231
68606	-1
94366	-1
97605	429
108466	-1
108954	-1
109003	252
113004	-1
113870	9304
116919	-1
118694	24
119824	-1
119843	857
121622	47
125913	73
128683	514
129817	-1
130424	-1
134311	30
138093	24
138127	1769
138260	22
139037	1688
139526	-1
140381	-1
146912	-1
147298	1043
148171	1877
148687	1100
149816	-1
150081	6
150305	169
150916	456
151112	20
151502	1471
152054	-1
152199	136
153093	404
154493	281
155070	38
155158	1165
158418	78
158945	44
163384	85
164438	312
165672	-1
166680	35
166984	-1
168417	8
170474	-1
170678	-1
171962	171
172675	29
172721	-1
173072	70
173712	-1
175756	-1
179238	21
181091	146
181524	31
181883	61
181884	77
182075	3
182483	293
183073	834
183250	12
183405	4676
183587	-1
183708	85
184644	-1
185955	32
187228	4693
191231	1
197077	89
197817	6172
197906	7
198961	140
198965	2
199129	50
199896	2
201044	81
201304	66
201306	12
201369	6094
201880	23
201966	5
202272	408
203126	183
203993	1072
204719	-1
205493	99
206610	3178
206887	3255
207836	701
208164	1217
209046	44
209138	23
209554	3637
210018	72
210181	268
212755	-1
215579	142
216703	371
216840	19
216946	1
217772	24
218223	3537
220069	3473
220235	209
221019	-1
221655	157
221852	766
224447	-1
226788	1
228044	-1
228765	1302
228840	983
229070	1427
229441	94
229584	1580
229624	182
229626	316
230248	1576
230447	68
231688	107
231977	-1
232463	2
232706	398
232771	1647
241503	14
247663	1390
248519	32
251970	-1
252751	-1
256859	4451
258969	1336
260913	299
261474	1753
262918	115
264383	93
270549	5783
272107	-1
272641	313
272654	67
273049	84
274646	580
274678	5
274724	2
280286	1
280630	152
292938	40
293474	-1
295577	-1
297115	21
302928	5957
307149	845
308547	19
312466	2
319268	1842
321624	3124
321891	-1
322672	95
324773	133
342512	-1
367980	24
405015	-1
417603	6299
429902	3
435321	1
436418	3553
443114	2
443338	2752
461083	261
465909	25
482171	-1
484548	49
488805	-1
496382	2318
