35888	-1
50018	99
68606	-1
94366	-1
97605	425
108466	-1
108954	-1
109003	173
113004	-1
113870	9519
116919	-1
118694	21
119824	-1
119843	419
121622	12
125913	69
128683	479
129817	-1
130424	-1
134311	54
138093	42
138127	1769
138260	55
139037	1858
139526	-1
140381	-1
146912	-1
147298	2527
148171	1814
148687	1001
149816	-1
150081	3
150305	1461
150916	355
151112	47
151502	1532
152054	-1
152199	291
153093	2431
154493	281
154739	4918
155070	38
155158	1165
158418	67
158945	40
163384	91
164438	335
165672	9510
166680	13
166984	-1
168417	18
170474	-1
170678	-1
171962	305
172675	155
172721	-1
173072	50
173712	-1
175756	-1
179238	53
181091	137
181524	28
181883	53
181884	77
182075	2
182483	283
183073	502
183250	15
183405	2622
183587	-1
183708	47
184644	-1
185955	14
187228	5159
191231	1
197077	91
197817	5649
197906	10
198961	152
198965	1
199129	64
199896	14
201044	70
201304	37
201306	5
201369	-1
201880	98
201966	22
202272	3713
203126	119
203993	542
204719	-1
205493	106
206610	1711
206887	4470
207836	765
208164	1229
209046	218
209138	16
209554	3612
210018	26
210181	268
212755	-1
215579	139
216703	472
216840	26
216946	1
217772	24
218223	3466
220069	3705
220235	127
221019	-1
221655	238
221852	900
224447	-1
226788	1
228044	-1
228765	1569
228840	1201
229070	848
229441	94
229584	1580
229624	182
229626	324
230248	1529
230447	88
231688	48
231977	-1
232463	5
232706	417
232771	4082
241503	15
247663	1995
248519	159
251970	-1
252751	-1
252913	1918
256859	2726
258969	2584
260913	299
261474	566
262918	56
264383	56
270549	5282
272107	-1
272641	292
272654	27
273049	83
274646	580
274678	8
274724	2
280286	1
280630	152
292938	40
293474	-1
295577	-1
297115	13
302928	3607
307149	529
308547	60
312466	1
319268	702
321624	3794
321891	-1
322672	45
324773	131
342512	-1
367980	23
405015	-1
417603	7316
429902	3
435321	1
436418	4168
443114	2
443338	2405
461083	456
465909	24
482171	-1
484244	-1
484548	45
488805	-1
496382	2557
