9517	834
12044	-1
13243	4356
13916	24
13921	-1
14837	9242
17317	-1
22655	-1
24082	353
24271	-1
27194	1389
28277	837
28698	5127
30412	326
31300	7798
36427	28
38499	-1
41688	-1
42208	-1
43103	-1
45349	2604
46875	-1
47097	-1
47731	272
49352	-1
49619	-1
51093	75
51187	-1
53603	262
58098	7609
62878	-1
63400	-1
64108	-1
66646	11
67274	77
68586	3474
70005	4001
70079	4230
75843	2690
77193	617
79793	467
80455	71
81172	265
82839	-1
84724	65
88195	2765
88397	111
91306	3580
99330	-1
100155	-1
108247	55
111653	1302
113731	2733
120560	-1
121057	-1
124182	1465
125013	22
129354	-1
133731	1924
141492	12
143171	-1
150249	-1
152142	1294
153044	7793
153912	221
161282	159
165689	6782
167590	9
172388	2760
178744	479
185043	673
185113	152
186291	441
194175	441
195808	-1
201096	3
201718	-1
202129	26
215448	207
217126	47
224132	1374
224183	-1
228506	318
228641	187
232773	312
233941	141
239695	108
239940	-1
243147	1
243284	-1
244431	4863
246635	18
248659	1
249549	-1
251356	718
251824	-1
252415	2
252591	1282
252779	4
255448	96
255449	1
256087	6375
256574	-1
259093	-1
259413	84
261100	2
261198	5590
262389	39
262511	-1
262877	595
263751	2531
263935	3653
264504	808
264999	6
266646	3162
266831	-1
267358	4
267554	27
267616	179
267776	283
271139	868
272366	115
272567	57
274364	-1
275308	1179
278201	2535
279124	2812
279981	280
283697	-1
285852	9
286221	-1
286406	593
287049	399
287078	9070
288121	272
289992	-1
290913	37
294322	-1
294763	1857
296229	127
296781	3
296782	45
297280	728
297593	7
297663	2
297709	-1
298066	-1
298520	453
299127	2086
300901	74
301242	-1
303313	2194
303705	141
304174	103
304792	153
304927	362
305255	6
306392	506
306646	242
306970	1
308978	1787
309977	36
311603	28
314354	-1
316155	3812
317497	1264
318388	273
320916	4079
320983	-1
321385	6
321608	222
329248	339
330057	7
331028	658
331115	-1
333541	-1
333631	2083
334864	41
335132	88
335249	574
338089	-1
338638	1824
338673	8
339000	1
340338	193
341109	172
342410	2282
342858	6865
352785	63
354766	-1
358823	-1
362404	60
364539	1350
369319	-1
370952	1857
372973	573
374920	32
377318	2
378068	5354
383491	72
387536	11
388342	186
390546	423
391389	41
393932	-1
394296	-1
395919	288
396823	10
397842	182
398648	-1
401418	714
408072	3751
411641	4524
416016	478
416401	27
416998	1
419692	703
421383	1696
421506	684
422506	195
425109	2
427227	5
432125	424
432781	135
434269	807
434791	-1
437398	4788
437847	247
440930	556
442614	4145
443410	9676
460799	1061
462948	613
465521	4505
466252	2
491756	1449
492173	9841
