90428	2032
125572	8
134483	1
165815	-1
172958	13
192574	13
196007	813
198043	636
198334	168
198731	625
199259	-1
199309	651
204329	198
205532	59
208667	1
221053	7183
222824	1
222868	77
233808	-1
238970	-1
242950	1
250717	20
254833	3
255329	1533
255347	69
255352	203
257926	2
258488	1171
259233	53
259389	199
265551	3171
266120	83
267481	3
270332	203
273135	53
282667	76
296107	-1
302394	1
302407	200
314558	107
316595	158
318075	51
327029	120
327060	2508
327379	9
327582	43
328772	1
328998	-1
328999	-1
329054	-1
331740	28
332852	2
337345	2193
337643	318
342002	-1
342352	1
342782	11
369023	1
371768	4
406064	-1
408030	20
414448	-1
419902	-1
420433	86
426497	1
464701	240
471541	-1
485482	68
