35888	-1
50018	148
68606	-1
94366	-1
97605	439
108466	-1
108954	-1
109003	31
113004	-1
113870	8524
116919	-1
118694	18
119824	-1
119843	80
121622	18
125913	76
128683	543
129817	9273
130424	-1
134311	40
138093	18
138127	3381
138260	20
139037	889
139526	-1
140381	-1
146912	-1
147298	1340
148171	2401
148687	788
149816	-1
150081	27
150305	821
150916	278
151112	21
151502	644
152054	-1
152199	490
153093	432
154493	281
155070	15
155158	1830
158418	79
158945	104
163384	74
164438	149
165672	3757
166680	12
166984	-1
168417	8
170474	-1
170678	-1
171962	276
172675	261
172721	-1
173072	222
173712	7980
175756	-1
179238	20
181091	136
181524	31
181883	86
181884	72
182075	5
182483	432
183073	71
183250	14
183405	3217
183587	9391
183708	86
184644	-1
185955	2
187228	2010
191231	1
197077	72
197817	1501
197906	20
198961	379
198965	1
199129	53
199896	42
201044	93
201304	1140
201306	1145
201369	1392
201880	271
201966	124
202272	72
203126	23
203993	4929
204719	-1
205493	131
206610	2849
206887	7546
207836	3747
208164	1014
209046	281
209138	32
209554	3414
210018	190
210181	580
212755	-1
215579	169
216703	166
216840	9
216946	1
217772	364
218223	654
220069	1484
220235	58
221019	-1
221655	275
221852	1233
224447	-1
226788	1
228044	-1
228765	597
228840	2694
229070	305
229441	73
229584	1676
229624	427
229626	363
230248	2311
230447	53
231688	71
231977	-1
232463	1
232706	182
232771	208
241503	21
247663	1778
248519	61
251970	-1
252751	-1
256859	490
258969	2617
260913	112
261474	2377
262918	315
264383	133
270549	8887
272107	-1
272641	485
272654	14
273049	62
274646	469
274678	1
274724	20
280286	1
280630	150
292938	38
293474	-1
295577	-1
297115	1
302928	1717
307149	246
308547	35
312466	3
319268	1524
321624	894
321891	-1
322672	39
324773	189
342512	-1
367980	59
405015	-1
417603	6441
429902	84
435321	208
436418	5092
443114	211
443338	1942
461083	277
465909	21
482171	-1
484548	1854
488805	-1
496382	2232
