9122	-1
9649	-1
10096	2203
10811	9
10817	-1
12640	212
12665	9525
13015	477
13364	58
13957	-1
18306	1118
21776	2
21823	913
22815	53
23328	1353
24839	186
27989	251
28195	6428
29036	1760
29297	45
29683	117
30837	100
31110	1978
33893	319
34670	198
37918	-1
37942	153
40707	211
42984	1264
43418	62
49068	47
49077	10
53115	190
53634	92
53929	140
53952	5231
53959	1371
64984	-1
72169	8
76675	940
85665	470
86887	-1
90805	69
94047	773
94452	980
94474	-1
102427	85
105573	360
108473	2920
112670	1850
120651	44
125771	5370
144253	794
161364	2001
165174	1429
171075	362
183206	3
184862	5129
197011	265
204455	731
206693	-1
208744	2624
212442	3
217994	15
241394	14
255031	198
275614	43
297808	2590
335363	66
339414	1
343039	75
371300	1
396795	22
400636	1977
401815	1244
421806	302
422016	11
428862	126
432190	1
455199	274
463252	2689
